year,month,day,order_seq,country,session,category,model,color,location,photography,price,price_ind,page,event_time,so_key
2008,4,1,1,29,207,3,C12,14,4,1,43,1,1,1207009391000,207-1
2008,4,1,2,29,207,3,C5,11,2,1,48,1,1,1207009392000,207-2
2008,4,1,3,29,207,3,C11,7,4,1,33,2,1,1207009393000,207-3
2008,4,1,4,29,207,4,P6,2,2,1,43,1,1,1207009394000,207-4
2008,4,1,5,29,207,3,C13,9,5,1,48,1,1,1207009395000,207-5
2008,4,1,6,29,207,3,C12,14,4,1,43,1,1,1207009396000,207-6
2008,4,1,7,29,207,3,C5,11,2,1,48,1,1,1207009397000,207-7
2008,4,1,8,29,207,2,B8,4,3,2,52,1,1,1207009398000,207-8
2008,4,1,9,29,207,1,A15,14,5,2,33,2,1,1207009399000,207-9
2008,4,1,10,29,207,3,C14,9,5,1,23,2,1,1207009400000,207-10
2008,4,1,11,29,207,3,C17,14,6,1,48,1,1,1207009401000,207-11
2008,4,1,1,29,208,1,A4,3,2,2,38,2,1,1207009402000,208-1
2008,4,1,1,29,209,1,A17,2,6,1,62,1,1,1207009403000,209-1
2008,4,1,1,29,210,1,A1,8,1,1,28,2,1,1207009404000,210-1
2008,4,1,2,29,210,1,A4,3,2,2,38,2,1,1207009405000,210-2
2008,4,1,3,29,210,1,A11,3,4,1,62,1,1,1207009406000,210-3
2008,4,1,4,29,210,1,A12,2,4,1,38,2,1,1207009407000,210-4
2008,4,1,5,29,210,1,A13,1,5,1,28,2,1,1207009408000,210-5
2008,4,1,6,29,210,1,A15,14,5,2,33,2,1,1207009409000,210-6
2008,4,1,7,29,210,1,A2,3,1,1,43,2,1,1207009410000,210-7
2008,4,1,8,29,210,1,A10,3,4,1,38,2,1,1207009411000,210-8
2008,4,1,9,29,210,1,A17,2,6,1,62,1,1,1207009412000,210-9
2008,4,1,10,29,210,2,B3,12,1,1,52,1,1,1207009413000,210-10
2008,4,1,11,29,210,4,P11,4,4,2,38,1,1,1207009414000,210-11
2008,4,1,1,29,211,2,B26,13,3,1,57,1,2,1207009415000,211-1
2008,4,1,2,29,211,2,B27,2,3,1,57,1,2,1207009416000,211-2
2008,4,1,3,29,211,2,B25,6,3,1,38,2,2,1207009417000,211-3
2008,4,1,4,29,211,2,B32,6,5,1,38,2,2,1207009418000,211-4
2008,4,1,5,29,211,1,A4,3,2,2,38,2,1,1207009419000,211-5
2008,4,1,6,29,211,1,A6,3,2,1,43,2,1,1207009420000,211-6
2008,4,1,7,29,211,1,A5,3,2,1,43,2,1,1207009421000,211-7
2008,4,1,8,29,211,1,A9,3,3,1,82,1,1,1207009422000,211-8
2008,4,1,9,29,211,1,A10,3,4,1,38,2,1,1207009423000,211-9
2008,4,1,10,29,211,1,A12,2,4,1,38,2,1,1207009424000,211-10
2008,4,1,11,29,211,1,A8,3,3,1,62,1,1,1207009425000,211-11
2008,4,1,12,29,211,1,A27,3,3,1,55,1,2,1207009426000,211-12
2008,4,1,13,29,211,1,A42,6,2,1,28,2,3,1207009427000,211-13
2008,4,1,14,29,211,3,C6,6,2,1,33,2,1,1207009428000,211-14
2008,4,1,15,29,211,3,C5,11,2,1,48,1,1,1207009429000,211-15
2008,4,1,16,29,211,3,C7,13,3,1,48,1,1,1207009430000,211-16
2008,4,1,17,29,211,3,C29,6,4,2,52,1,2,1207009431000,211-17
2008,4,1,18,29,211,3,C28,2,4,2,48,1,2,1207009432000,211-18
2008,4,1,19,29,211,3,C51,6,5,1,20,2,3,1207009433000,211-19
2008,4,1,1,29,212,1,A15,14,5,2,33,2,1,1207009434000,212-1
2008,4,1,2,29,212,3,C2,12,1,1,43,1,1,1207009435000,212-2
2008,4,1,3,29,212,3,C7,13,3,1,48,1,1,1207009436000,212-3
2008,4,1,4,29,212,4,P1,3,1,1,38,1,1,1207009437000,212-4
2008,4,1,5,29,212,4,P12,4,4,1,33,2,1,1207009438000,212-5
2008,4,1,6,29,212,4,P17,2,6,2,38,1,1,1207009439000,212-6
2008,4,1,7,29,212,4,P33,9,5,1,43,1,2,1207009440000,212-7
2008,4,1,8,29,212,4,P38,9,1,1,33,2,3,1207009441000,212-8
2008,4,1,9,29,212,4,P38,9,1,1,33,2,3,1207009442000,212-9
2008,4,1,10,29,212,4,P41,9,2,2,43,1,3,1207009443000,212-10
2008,4,1,11,29,212,4,P67,9,5,1,38,1,4,1207009444000,212-11
2008,4,1,12,29,212,4,P67,9,5,1,38,1,4,1207009445000,212-12
2008,4,1,13,29,212,4,P5,3,2,1,23,2,1,1207009446000,212-13
2008,4,1,14,29,212,4,P36,2,6,1,43,1,2,1207009447000,212-14
2008,4,1,15,29,212,4,P2,3,1,1,28,2,1,1207009448000,212-15
2008,4,1,16,29,212,4,P41,9,2,2,43,1,3,1207009449000,212-16
2008,4,1,17,29,212,4,P15,4,5,2,38,1,1,1207009450000,212-17
2008,4,1,18,29,212,4,P67,9,5,1,38,1,4,1207009451000,212-18
2008,4,1,19,29,212,4,P59,2,2,2,38,1,4,1207009452000,212-19
2008,4,1,20,29,212,4,P40,4,2,1,43,1,3,1207009453000,212-20
2008,4,1,21,29,212,4,P67,9,5,1,38,1,4,1207009454000,212-21
2008,4,1,22,29,212,4,P67,9,5,1,38,1,4,1207009455000,212-22
2008,4,1,23,29,212,4,P1,3,1,1,38,1,1,1207009456000,212-23
2008,4,1,24,29,212,4,P61,1,3,2,28,2,4,1207009457000,212-24
2008,4,1,25,29,212,4,P51,9,5,1,28,2,3,1207009458000,212-25
2008,4,1,1,29,213,4,P4,4,2,1,38,1,1,1207009459000,213-1
2008,4,1,2,29,213,4,P23,6,2,2,28,2,2,1207009460000,213-2
2008,4,1,3,29,213,1,A16,1,6,1,33,2,1,1207009461000,213-3
2008,4,1,4,29,213,1,A21,1,1,1,62,1,2,1207009462000,213-4
2008,4,1,5,29,213,1,A21,1,1,1,62,1,2,1207009463000,213-5
2008,4,1,6,29,213,1,A11,3,4,1,62,1,1,1207009464000,213-6
2008,4,1,7,29,213,1,A21,1,1,1,62,1,2,1207009465000,213-7
2008,4,1,8,29,213,1,A30,6,4,1,38,2,2,1207009466000,213-8
2008,4,1,9,29,213,3,C9,6,3,1,48,1,1,1207009467000,213-9
2008,4,1,10,29,213,2,B4,10,2,1,52,1,1,1207009468000,213-10
2008,4,1,1,29,214,2,B4,10,2,1,52,1,1,1207009469000,214-1
2008,4,1,2,29,214,2,B5,14,2,2,52,1,1,1207009470000,214-2
2008,4,1,3,29,214,2,B9,1,3,1,48,2,1,1207009471000,214-3
2008,4,1,4,29,214,2,B34,2,6,1,48,2,2,1207009472000,214-4
2008,4,1,5,29,214,2,B4,10,2,1,52,1,1,1207009473000,214-5
2008,4,1,6,29,214,2,B9,1,3,1,48,2,1,1207009474000,214-6
2008,4,1,1,29,215,4,P29,5,4,2,33,2,2,1207009475000,215-1
2008,4,1,2,29,215,2,B4,10,2,1,52,1,1,1207009476000,215-2
2008,4,1,3,29,215,2,B32,6,5,1,38,2,2,1207009477000,215-3
2008,4,1,4,29,215,2,B24,11,2,1,57,1,2,1207009478000,215-4
2008,4,1,5,29,215,2,B32,6,5,1,38,2,2,1207009479000,215-5
2008,4,1,6,29,215,2,B34,2,6,1,48,2,2,1207009480000,215-6
2008,4,1,1,29,216,1,A15,14,5,2,33,2,1,1207009481000,216-1
2008,4,1,2,29,216,1,A18,4,6,1,38,2,1,1207009482000,216-2
2008,4,1,3,29,216,1,A17,2,6,1,62,1,1,1207009483000,216-3
2008,4,1,4,29,216,1,A14,3,5,1,60,1,1,1207009484000,216-4
2008,4,1,5,29,216,1,A2,3,1,1,43,2,1,1207009485000,216-5
2008,4,1,6,29,216,1,A32,2,5,1,38,2,2,1207009486000,216-6
2008,4,1,1,29,217,1,A11,3,4,1,62,1,1,1207009487000,217-1
2008,4,1,2,29,217,1,A12,2,4,1,38,2,1,1207009488000,217-2
2008,4,1,3,29,217,1,A15,14,5,2,33,2,1,1207009489000,217-3
2008,4,1,4,29,217,1,A17,2,6,1,62,1,1,1207009490000,217-4
2008,4,1,5,29,217,1,A33,1,5,1,38,2,2,1207009491000,217-5
2008,4,1,6,29,217,1,A40,4,2,2,38,2,3,1207009492000,217-6
2008,4,1,7,29,217,1,A37,2,1,1,62,1,3,1207009493000,217-7
2008,4,1,1,29,218,3,C24,12,2,1,33,2,2,1207009494000,218-1
2008,4,1,2,29,218,3,C48,6,4,1,28,2,3,1207009495000,218-2
2008,4,1,3,29,218,3,C47,13,4,2,18,2,3,1207009496000,218-3
2008,4,1,4,29,218,3,C21,14,1,1,57,1,2,1207009497000,218-4
2008,4,1,5,29,218,3,C5,11,2,1,48,1,1,1207009498000,218-5
2008,4,1,6,29,218,3,C7,13,3,1,48,1,1,1207009499000,218-6
2008,4,1,7,29,218,3,C20,13,1,2,48,1,2,1207009500000,218-7
2008,4,1,8,29,218,3,C47,13,4,2,18,2,3,1207009501000,218-8
2008,4,1,9,29,218,3,C10,9,4,2,28,2,1,1207009502000,218-9
2008,4,1,10,29,218,3,C21,14,1,1,57,1,2,1207009503000,218-10
2008,4,1,11,29,218,3,C48,6,4,1,28,2,3,1207009504000,218-11
2008,4,1,1,29,219,4,P6,2,2,1,43,1,1,1207009505000,219-1
2008,4,1,2,29,219,4,P1,3,1,1,38,1,1,1207009506000,219-2
2008,4,1,1,29,220,4,P1,3,1,1,38,1,1,1207009507000,220-1
2008,4,1,2,29,220,3,C17,14,6,1,48,1,1,1207009508000,220-2
2008,4,1,3,29,220,1,A11,3,4,1,62,1,1,1207009509000,220-3
2008,4,1,4,29,220,2,B4,10,2,1,52,1,1,1207009510000,220-4
2008,4,1,5,29,220,2,B3,12,1,1,52,1,1,1207009511000,220-5
2008,4,1,6,29,220,2,B4,10,2,1,52,1,1,1207009512000,220-6
2008,4,1,7,29,220,1,A11,3,4,1,62,1,1,1207009513000,220-7
2008,4,1,8,29,220,4,P14,2,5,2,38,1,1,1207009514000,220-8
2008,4,1,9,29,220,3,C40,14,2,2,28,2,3,1207009515000,220-9
2008,4,1,10,29,220,2,B4,10,2,1,52,1,1,1207009516000,220-10
2008,4,1,11,29,220,1,A11,3,4,1,62,1,1,1207009517000,220-11
2008,4,1,12,29,220,1,A4,3,2,2,38,2,1,1207009518000,220-12
2008,4,1,13,29,220,3,C26,14,3,1,28,2,2,1207009519000,220-13
2008,4,1,14,29,220,3,C40,14,2,2,28,2,3,1207009520000,220-14
2008,4,1,15,29,220,4,P6,2,2,1,43,1,1,1207009521000,220-15
2008,4,1,16,29,220,3,C26,14,3,1,28,2,2,1207009522000,220-16
2008,4,1,17,29,220,3,C29,6,4,2,52,1,2,1207009523000,220-17
2008,4,1,18,29,220,2,B4,10,2,1,52,1,1,1207009524000,220-18
2008,4,1,19,29,220,1,A11,3,4,1,62,1,1,1207009525000,220-19
2008,4,1,20,29,220,1,A3,3,1,1,72,1,1,1207009526000,220-20
2008,4,1,21,29,220,1,A7,3,3,1,43,2,1,1207009527000,220-21
2008,4,1,22,29,220,2,B4,10,2,1,52,1,1,1207009528000,220-22
2008,4,1,23,29,220,2,B24,11,2,1,57,1,2,1207009529000,220-23
2008,4,1,24,29,220,1,A11,3,4,1,62,1,1,1207009530000,220-24
2008,4,1,25,29,220,1,A9,3,3,1,82,1,1,1207009531000,220-25
2008,4,1,26,29,220,3,C26,14,3,1,28,2,2,1207009532000,220-26
2008,4,1,27,29,220,3,C40,14,2,2,28,2,3,1207009533000,220-27
2008,4,1,28,29,220,3,C54,14,6,1,57,1,3,1207009534000,220-28
2008,4,1,29,29,220,2,B15,9,5,1,38,2,1,1207009535000,220-29
2008,4,1,30,29,220,4,P4,4,2,1,38,1,1,1207009536000,220-30
2008,4,1,31,29,220,4,P1,3,1,1,38,1,1,1207009537000,220-31
2008,4,1,1,29,221,3,C11,7,4,1,33,2,1,1207009538000,221-1
2008,4,1,2,29,221,3,C4,4,2,1,48,1,1,1207009539000,221-2
2008,4,1,1,29,222,1,A1,8,1,1,28,2,1,1207009540000,222-1
2008,4,1,2,29,222,1,A15,14,5,2,33,2,1,1207009541000,222-2
2008,4,1,3,29,222,1,A18,4,6,1,38,2,1,1207009542000,222-3
2008,4,1,4,29,222,1,A11,3,4,1,62,1,1,1207009543000,222-4
2008,4,1,5,29,222,1,A17,2,6,1,62,1,1,1207009544000,222-5
2008,4,1,6,29,222,2,B23,7,2,1,38,2,2,1207009545000,222-6
2008,4,1,7,29,222,4,P3,2,1,1,48,1,1,1207009546000,222-7
2008,4,1,8,29,222,4,P15,4,5,2,38,1,1,1207009547000,222-8
2008,4,1,9,29,222,1,A2,3,1,1,43,2,1,1207009548000,222-9
2008,4,1,1,44,223,3,C11,7,4,1,33,2,1,1207009549000,223-1
2008,4,1,1,44,224,3,C1,4,1,2,28,2,1,1207009550000,224-1
2008,4,1,1,29,225,3,C4,4,2,1,48,1,1,1207009551000,225-1
2008,4,1,2,29,225,3,C25,2,3,1,33,2,2,1207009552000,225-2
2008,4,1,3,29,225,3,C30,2,4,2,28,2,2,1207009553000,225-3
2008,4,1,4,29,225,3,C48,6,4,1,28,2,3,1207009554000,225-4
2008,4,1,5,29,225,3,C57,5,1,2,33,2,4,1207009555000,225-5
2008,4,1,6,29,225,3,C59,5,2,2,52,1,4,1207009556000,225-6
2008,4,1,1,29,226,3,C6,6,2,1,33,2,1,1207009557000,226-1
2008,4,1,2,29,226,3,C21,14,1,1,57,1,2,1207009558000,226-2
2008,4,1,3,29,226,2,B12,2,4,1,38,2,1,1207009559000,226-3
2008,4,1,4,29,226,2,B34,2,6,1,48,2,2,1207009560000,226-4
2008,4,1,1,29,227,2,B4,10,2,1,52,1,1,1207009561000,227-1
2008,4,1,1,29,228,1,A5,3,2,1,43,2,1,1207009562000,228-1
2008,4,1,2,29,228,3,C6,6,2,1,33,2,1,1207009563000,228-2
2008,4,1,1,29,229,1,A2,3,1,1,43,2,1,1207009564000,229-1
2008,4,1,2,29,229,1,A3,3,1,1,72,1,1,1207009565000,229-2
2008,4,1,3,29,229,1,A5,3,2,1,43,2,1,1207009566000,229-3
2008,4,1,4,29,229,1,A6,3,2,1,43,2,1,1207009567000,229-4
2008,4,1,5,29,229,1,A7,3,3,1,43,2,1,1207009568000,229-5
2008,4,1,6,29,229,1,A8,3,3,1,62,1,1,1207009569000,229-6
2008,4,1,7,29,229,1,A9,3,3,1,82,1,1,1207009570000,229-7
2008,4,1,8,29,229,1,A10,3,4,1,38,2,1,1207009571000,229-8
2008,4,1,9,29,229,1,A11,3,4,1,62,1,1,1207009572000,229-9
2008,4,1,10,29,229,1,A12,2,4,1,38,2,1,1207009573000,229-10
2008,4,1,11,29,229,1,A14,3,5,1,60,1,1,1207009574000,229-11
2008,4,1,12,29,229,1,A2,3,1,1,43,2,1,1207009575000,229-12
2008,4,1,13,29,229,3,C14,9,5,1,23,2,1,1207009576000,229-13
2008,4,1,1,29,230,2,B16,12,6,1,52,1,1,1207009577000,230-1
2008,4,1,2,29,230,2,B8,4,3,2,52,1,1,1207009578000,230-2
2008,4,1,3,29,230,2,B16,12,6,1,52,1,1,1207009579000,230-3
2008,4,1,4,29,230,2,B4,10,2,1,52,1,1,1207009580000,230-4
2008,4,1,5,29,230,2,B10,2,4,1,67,1,1,1207009581000,230-5
2008,4,1,6,29,230,2,B3,12,1,1,52,1,1,1207009582000,230-6
2008,4,1,7,29,230,2,B13,12,5,2,62,1,1,1207009583000,230-7
2008,4,1,8,29,230,4,P16,7,6,1,33,2,1,1207009584000,230-8
2008,4,1,9,29,230,4,P1,3,1,1,38,1,1,1207009585000,230-9
2008,4,1,10,29,230,4,P14,2,5,2,38,1,1,1207009586000,230-10
2008,4,1,11,29,230,4,P15,4,5,2,38,1,1,1207009587000,230-11
2008,4,1,1,29,231,2,B10,2,4,1,67,1,1,1207009588000,231-1
2008,4,1,2,29,231,2,B8,4,3,2,52,1,1,1207009589000,231-2
2008,4,1,3,29,231,2,B5,14,2,2,52,1,1,1207009590000,231-3
2008,4,1,4,29,231,3,C53,14,6,1,38,2,3,1207009591000,231-4
2008,4,1,5,29,231,3,C48,6,4,1,28,2,3,1207009592000,231-5
2008,4,1,6,29,231,3,C47,13,4,2,18,2,3,1207009593000,231-6
2008,4,1,7,29,231,3,C37,2,1,1,43,1,3,1207009594000,231-7
2008,4,1,8,29,231,3,C49,4,5,2,26,2,3,1207009595000,231-8
2008,4,1,9,29,231,3,C41,13,2,1,28,2,3,1207009596000,231-9
2008,4,1,1,29,232,4,P15,4,5,2,38,1,1,1207009597000,232-1
2008,4,1,2,29,232,4,P51,9,5,1,28,2,3,1207009598000,232-2
2008,4,1,3,29,232,2,B10,2,4,1,67,1,1,1207009599000,232-3
2008,4,1,4,29,232,2,B31,9,5,1,57,1,2,1207009600000,232-4
2008,4,1,5,29,232,2,B24,11,2,1,57,1,2,1207009601000,232-5
2008,4,1,6,29,232,1,A31,6,5,2,62,1,2,1207009602000,232-6
2008,4,1,7,29,232,3,C40,14,2,2,28,2,3,1207009603000,232-7
2008,4,1,1,29,233,1,A16,1,6,1,33,2,1,1207009604000,233-1
2008,4,1,2,29,233,1,A13,1,5,1,28,2,1,1207009605000,233-2
2008,4,1,3,29,233,1,A33,1,5,1,38,2,2,1207009606000,233-3
2008,4,1,4,29,233,1,A30,6,4,1,38,2,2,1207009607000,233-4
2008,4,1,5,29,233,4,P16,7,6,1,33,2,1,1207009608000,233-5
2008,4,1,6,29,233,4,P12,4,4,1,33,2,1,1207009609000,233-6
2008,4,1,1,29,234,4,P14,2,5,2,38,1,1,1207009610000,234-1
2008,4,1,2,29,234,3,C4,4,2,1,48,1,1,1207009611000,234-2
2008,4,1,3,29,234,3,C9,6,3,1,48,1,1,1207009612000,234-3
2008,4,1,4,29,234,3,C33,14,5,1,48,1,2,1207009613000,234-4
2008,4,1,5,29,234,3,C35,9,6,1,50,1,2,1207009614000,234-5
2008,4,1,6,29,234,3,C30,2,4,2,28,2,2,1207009615000,234-6
2008,4,1,7,29,234,3,C32,2,5,1,33,2,2,1207009616000,234-7
2008,4,1,8,29,234,3,C42,7,2,1,28,2,3,1207009617000,234-8
2008,4,1,9,29,234,3,C50,9,5,2,20,2,3,1207009618000,234-9
2008,4,1,1,29,235,1,A16,1,6,1,33,2,1,1207009619000,235-1
2008,4,1,2,29,235,3,C3,6,1,2,23,2,1,1207009620000,235-2
2008,4,1,3,29,235,3,C17,14,6,1,48,1,1,1207009621000,235-3
2008,4,1,1,29,236,3,C14,9,5,1,23,2,1,1207009622000,236-1
2008,4,1,2,29,236,2,B6,2,2,1,52,1,1,1207009623000,236-2
2008,4,1,3,29,236,2,B9,1,3,1,48,2,1,1207009624000,236-3
2008,4,1,4,29,236,2,B9,1,3,1,48,2,1,1207009625000,236-4
2008,4,1,5,29,236,2,B27,2,3,1,57,1,2,1207009626000,236-5
2008,4,1,6,29,236,2,B23,7,2,1,38,2,2,1207009627000,236-6
2008,4,1,7,29,236,2,B3,12,1,1,52,1,1,1207009628000,236-7
2008,4,1,8,29,236,3,C14,9,5,1,23,2,1,1207009629000,236-8
2008,4,1,9,29,236,3,C24,12,2,1,33,2,2,1207009630000,236-9
2008,4,1,10,29,236,3,C40,14,2,2,28,2,3,1207009631000,236-10
2008,4,1,11,29,236,3,C52,2,6,1,38,2,3,1207009632000,236-11
2008,4,1,12,29,236,3,C53,14,6,1,38,2,3,1207009633000,236-12
2008,4,1,13,29,236,4,P39,14,1,1,43,1,3,1207009634000,236-13
2008,4,1,14,29,236,1,A19,12,1,2,33,2,2,1207009635000,236-14
2008,4,1,1,29,237,1,A11,3,4,1,62,1,1,1207009636000,237-1
2008,4,1,2,29,237,1,A2,3,1,1,43,2,1,1207009637000,237-2
2008,4,1,1,29,238,3,C19,12,1,1,48,1,2,1207009638000,238-1
2008,4,1,2,29,238,4,P23,6,2,2,28,2,2,1207009639000,238-2
2008,4,1,3,29,238,4,P82,6,4,2,48,1,5,1207009640000,238-3
2008,4,1,4,29,238,2,B10,2,4,1,67,1,1,1207009641000,238-4
2008,4,1,1,29,239,2,B1,4,1,1,57,1,1,1207009642000,239-1
2008,4,1,2,29,239,2,B16,12,6,1,52,1,1,1207009643000,239-2
2008,4,1,3,29,239,2,B23,7,2,1,38,2,2,1207009644000,239-3
2008,4,1,4,29,239,2,B25,6,3,1,38,2,2,1207009645000,239-4
2008,4,1,5,29,239,2,B15,9,5,1,38,2,1,1207009646000,239-5
2008,4,1,6,29,239,4,P9,4,3,2,23,2,1,1207009647000,239-6
2008,4,1,7,29,239,4,P23,6,2,2,28,2,2,1207009648000,239-7
2008,4,1,8,29,239,4,P63,14,3,2,28,2,4,1207009649000,239-8
2008,4,1,9,29,239,4,P82,6,4,2,48,1,5,1207009650000,239-9
2008,4,1,10,29,239,3,C21,14,1,1,57,1,2,1207009651000,239-10
2008,4,1,11,29,239,3,C19,12,1,1,48,1,2,1207009652000,239-11
2008,4,1,12,29,239,4,P5,3,2,1,23,2,1,1207009653000,239-12
2008,4,1,13,29,239,4,P16,7,6,1,33,2,1,1207009654000,239-13
2008,4,1,14,29,239,4,P18,2,6,1,28,2,1,1207009655000,239-14
2008,4,1,15,29,239,4,P29,5,4,2,33,2,2,1207009656000,239-15
2008,4,1,16,29,239,4,P26,4,3,1,43,1,2,1207009657000,239-16
2008,4,1,17,29,239,4,P50,6,5,2,33,2,3,1207009658000,239-17
2008,4,1,18,29,239,4,P60,14,2,1,28,2,4,1207009659000,239-18
2008,4,1,19,29,239,4,P61,1,3,2,28,2,4,1207009660000,239-19
2008,4,1,20,29,239,4,P63,14,3,2,28,2,4,1207009661000,239-20
2008,4,1,21,29,239,4,P70,6,6,2,38,1,4,1207009662000,239-21
2008,4,1,22,29,239,4,P74,12,1,2,33,2,5,1207009663000,239-22
2008,4,1,23,29,239,4,P78,14,2,2,48,1,5,1207009664000,239-23
2008,4,1,24,29,239,4,P82,6,4,2,48,1,5,1207009665000,239-24
2008,4,1,25,29,239,2,B4,10,2,1,52,1,1,1207009666000,239-25
2008,4,1,26,29,239,2,B16,12,6,1,52,1,1,1207009667000,239-26
2008,4,1,27,29,239,2,B25,6,3,1,38,2,2,1207009668000,239-27
2008,4,1,28,29,239,2,B24,11,2,1,57,1,2,1207009669000,239-28
2008,4,1,29,29,239,3,C40,14,2,2,28,2,3,1207009670000,239-29
2008,4,1,30,29,239,3,C54,14,6,1,57,1,3,1207009671000,239-30
2008,4,1,31,29,239,3,C50,9,5,2,20,2,3,1207009672000,239-31
2008,4,1,1,29,240,3,C53,14,6,1,38,2,3,1207009673000,240-1
2008,4,1,2,29,240,2,B9,1,3,1,48,2,1,1207009674000,240-2
2008,4,1,3,29,240,2,B16,12,6,1,52,1,1,1207009675000,240-3
2008,4,1,1,29,241,1,A12,2,4,1,38,2,1,1207009676000,241-1
2008,4,1,1,29,242,2,B1,4,1,1,57,1,1,1207009677000,242-1
2008,4,1,2,29,242,2,B3,12,1,1,52,1,1,1207009678000,242-2
2008,4,1,3,29,242,2,B6,2,2,1,52,1,1,1207009679000,242-3
2008,4,1,4,29,242,2,B12,2,4,1,38,2,1,1207009680000,242-4
2008,4,1,5,29,242,2,B10,2,4,1,67,1,1,1207009681000,242-5
2008,4,1,6,29,242,2,B31,9,5,1,57,1,2,1207009682000,242-6
2008,4,1,7,29,242,2,B30,9,4,1,57,1,2,1207009683000,242-7
2008,4,1,8,29,242,2,B25,6,3,1,38,2,2,1207009684000,242-8
2008,4,1,9,29,242,3,C42,7,2,1,28,2,3,1207009685000,242-9
2008,4,1,10,29,242,3,C50,9,5,2,20,2,3,1207009686000,242-10
2008,4,1,1,29,243,4,P60,14,2,1,28,2,4,1207009687000,243-1
2008,4,1,1,29,244,1,A1,8,1,1,28,2,1,1207009688000,244-1
2008,4,1,2,29,244,1,A9,3,3,1,82,1,1,1207009689000,244-2
2008,4,1,3,29,244,1,A5,3,2,1,43,2,1,1207009690000,244-3
2008,4,1,4,29,244,1,A6,3,2,1,43,2,1,1207009691000,244-4
2008,4,1,5,29,244,1,A8,3,3,1,62,1,1,1207009692000,244-5
2008,4,1,6,29,244,1,A9,3,3,1,82,1,1,1207009693000,244-6
2008,4,1,7,29,244,1,A12,2,4,1,38,2,1,1207009694000,244-7
2008,4,1,8,29,244,1,A24,2,2,1,48,1,2,1207009695000,244-8
2008,4,1,9,29,244,1,A21,1,1,1,62,1,2,1207009696000,244-9
2008,4,1,10,29,244,3,C49,4,5,2,26,2,3,1207009697000,244-10
2008,4,1,11,29,244,4,P70,6,6,2,38,1,4,1207009698000,244-11
2008,4,1,12,29,244,4,P39,14,1,1,43,1,3,1207009699000,244-12
2008,4,1,13,29,244,4,P39,14,1,1,43,1,3,1207009700000,244-13
2008,4,1,14,29,244,4,P48,9,4,2,33,2,3,1207009701000,244-14
2008,4,1,1,29,245,2,B17,6,6,2,38,2,1,1207009702000,245-1
2008,4,1,2,29,245,3,C5,11,2,1,48,1,1,1207009703000,245-2
2008,4,1,3,29,245,3,C2,12,1,1,43,1,1,1207009704000,245-3
2008,4,1,4,29,245,3,C27,11,3,1,48,1,2,1207009705000,245-4
2008,4,1,1,29,246,2,B2,3,1,2,57,1,1,1207009706000,246-1
2008,4,1,1,29,247,3,C1,4,1,2,28,2,1,1207009707000,247-1
2008,4,1,2,29,247,3,C2,12,1,1,43,1,1,1207009708000,247-2
2008,4,1,3,29,247,3,C3,6,1,2,23,2,1,1207009709000,247-3
2008,4,1,4,29,247,3,C4,4,2,1,48,1,1,1207009710000,247-4
2008,4,1,5,29,247,3,C5,11,2,1,48,1,1,1207009711000,247-5
2008,4,1,6,29,247,3,C6,6,2,1,33,2,1,1207009712000,247-6
2008,4,1,7,29,247,3,C7,13,3,1,48,1,1,1207009713000,247-7
2008,4,1,8,29,247,3,C9,6,3,1,48,1,1,1207009714000,247-8
2008,4,1,9,29,247,3,C19,12,1,1,48,1,2,1207009715000,247-9
2008,4,1,10,29,247,3,C20,13,1,2,48,1,2,1207009716000,247-10
2008,4,1,11,29,247,3,C21,14,1,1,57,1,2,1207009717000,247-11
2008,4,1,12,29,247,3,C22,11,2,2,43,1,2,1207009718000,247-12
2008,4,1,13,29,247,3,C23,3,2,1,43,1,2,1207009719000,247-13
2008,4,1,14,29,247,3,C24,12,2,1,33,2,2,1207009720000,247-14
2008,4,1,15,29,247,3,C27,11,3,1,48,1,2,1207009721000,247-15
2008,4,1,16,29,247,1,A1,8,1,1,28,2,1,1207009722000,247-16
2008,4,1,1,29,248,3,C5,11,2,1,48,1,1,1207009723000,248-1
2008,4,1,2,29,248,3,C14,9,5,1,23,2,1,1207009724000,248-2
2008,4,1,3,29,248,1,A4,3,2,2,38,2,1,1207009725000,248-3
2008,4,1,4,29,248,2,B4,10,2,1,52,1,1,1207009726000,248-4
2008,4,1,5,29,248,2,B15,9,5,1,38,2,1,1207009727000,248-5
2008,4,1,6,29,248,2,B27,2,3,1,57,1,2,1207009728000,248-6
2008,4,1,7,29,248,4,P18,2,6,1,28,2,1,1207009729000,248-7
2008,4,1,8,29,248,4,P1,3,1,1,38,1,1,1207009730000,248-8
2008,4,1,9,29,248,4,P39,14,1,1,43,1,3,1207009731000,248-9
2008,4,1,1,29,249,4,P23,6,2,2,28,2,2,1207009732000,249-1
2008,4,1,2,29,249,4,P59,2,2,2,38,1,4,1207009733000,249-2
2008,4,1,3,29,249,4,P69,9,5,1,43,1,4,1207009734000,249-3
2008,4,1,1,28,250,1,A12,2,4,1,38,2,1,1207009735000,250-1
2008,4,1,2,28,250,1,A6,3,2,1,43,2,1,1207009736000,250-2
2008,4,1,3,28,250,1,A10,3,4,1,38,2,1,1207009737000,250-3
2008,4,1,4,28,250,1,A11,3,4,1,62,1,1,1207009738000,250-4
